local,title,company,pay,reg_date
경기 의왕시,[째깍악어] 의왕 타임빌라스 키즈룸 운영교사 모집, 째깍악어(주),"15,000",07/15
강원 속초시,[째깍악어] 속초 키즈룸 운영교사 모집(상시), 째깍악어(주),"1,300,000",07/14
경기 하남시,"시급 12,000원 / 째깍섬 하남지점 고정악어 선생님", 째깍섬 하남점,"12,000",07/11
서울 전체,[째깍악어-재택근무] 고객 문의 응대 및 상담 CS 담당자 모집, 째깍악어(주),"12,000",07/11
