local,title,company,pay,reg_date
울산 남구,GS리테일 랄라블라 울산삼산점 주말 오후 부담당 모집전화지원x/문자or메일, (주)지에스리테일,"9,160",1시간전
경북 구미시,[GS리테일] H&B 랄라블라 구미역점 평일 마감 부담당 구인, (주)지에스리테일 랄라블라 구미역점,"9,160",2시간전
경기 부천시,"[GS리테일 H&B] 랄라블라 디몰점 평일 오후(월,화,수) 부담당 모집", (주)지에스리테일,"9,160",19시간전
경기 이천시,[GS리테일 H&B] 랄라블라 이천NC점 평일 부담당 모집, (주)지에스리테일,"9,160",22시간전
경기 군포시,[GS리테일] 랄라블라 산본역점 주말 마감 부담당 채용공고, (주)지에스리테일,"9,160",07/18
경기 군포시,[GS리테일] 랄라블라 산본역점 평일오후 부담당 채용공고, (주)지에스리테일,"9,160",07/18
서울 강북구,"GS리테일 랄라블라 미아사거리점 평일오전(화,수,목)부담당 모집", (주)지에스리테일 랄라블라미아사거리점,"9,160",07/18
서울 강북구,"GS리테일 랄라블라 미아사거리점 평일오후(화,수,목)부담당 모집", (주)지에스리테일 랄라블라미아사거리점,"9,160",07/17
